DimB_SK,DimL_SK,DimV_SK,ViolationLevel
3002421,2000970,100416,3
3002421,2000970,100417,3
3002422,2000736,100000,0
3002422,2000736,100009,1
3002422,2000736,100013,3
3002422,2000736,100014,3
3002422,2000736,100017,1
3002422,2000736,100018,1
3002422,2000736,100023,1
3002422,2000736,100025,1
3002422,2000736,100031,1
3002422,2000736,100032,1
3002422,2000736,100033,1
3002422,2000736,100037,1
3002422,2000736,100042,1
3002422,2000736,100043,2
3002422,2000736,100044,1
3002422,2000736,100054,3
3002422,2000736,100055,1
3002422,2000736,100058,1
3002422,2000736,100060,2
3002422,2000736,100062,1
3002422,2000736,100064,1
3002422,2000736,100068,1
3002422,2000736,100071,3
3002422,2000736,100075,1
3002422,2000736,100257,1
3002422,2000736,100260,1
3002422,2000736,100416,3
3002423,2002667,100000,0
3002423,2002667,100023,1
3002423,2002667,100028,3
3002423,2002667,100033,1
3002423,2002667,100047,1
3002423,2002667,100051,1
3002423,2002667,100055,1
3002423,2002667,100062,1
3002423,2002667,100070,3
3002423,2002667,100075,1
3002423,2002667,100417,3
3002424,2001505,100000,0
3002424,2001505,100013,3
3002424,2001505,100014,3
3002424,2001505,100019,1
3002424,2001505,100028,3
3002424,2001505,100033,1
3002424,2001505,100036,1
3002424,2001505,100038,1
3002424,2001505,100041,3
3002424,2001505,100044,1
3002424,2001505,100051,1
3002424,2001505,100053,3
3002424,2001505,100055,1
3002424,2001505,100060,2
3002424,2001505,100061,1
3002424,2001505,100062,1
3002424,2001505,100071,3
3002424,2001505,100075,1
3002424,2001505,100415,3
3002424,2001505,100416,3
3002425,2001974,100000,0
3002425,2001974,100139,1
3002425,2001974,100143,1
3002425,2001974,100260,1
3002425,2001974,100304,2
3002425,2001974,100335,1
3002425,2001974,100356,2
3002426,2001513,100000,0
3002426,2001513,100064,1
3002426,2001513,100075,1
3002426,2001513,100081,2
3002426,2001513,100084,2
3002426,2001513,100086,3
3002426,2001513,100102,2
3002426,2001513,100179,3
3002426,2001513,100206,2
3002426,2001513,100234,1
3002426,2001513,100243,1
3002426,2001513,100255,1
3002426,2001513,100260,1
3002426,2001513,100304,2
3002426,2001513,100325,1
3002426,2001513,100335,1
3002426,2001513,100366,1
3002426,2001513,100375,1
3002426,2001513,100412,3
3002426,2001513,100413,0
3002427,2001914,100025,1
3002427,2001914,100032,1
3002427,2001914,100033,1
3002427,2001914,100035,1
3002427,2001914,100038,1
3002427,2001914,100044,1
3002427,2001914,100051,1
3002427,2001914,100055,1
3002427,2001914,100058,1
3002427,2001914,100059,1
3002427,2001914,100060,2
3002427,2001914,100063,1
3002427,2001914,100075,1
3002427,2001914,100084,2
3002427,2001914,100100,1
3002427,2001914,100128,1
3002427,2001914,100143,1
3002427,2001914,100166,3
3002427,2001914,100188,1
3002427,2001914,100234,1
3002427,2001914,100243,1
3002427,2001914,100260,1
3002427,2001914,100320,1
3002427,2001914,100325,1
3002427,2001914,100335,1
3002427,2001914,100366,1
3002427,2001914,100413,0
3002428,2000061,100000,0
3002428,2000061,100051,1
3002428,2000061,100075,1
3002428,2000061,100413,0
3002429,2002535,100000,0
3002429,2002535,100023,1
3002429,2002535,100037,1
3002429,2002535,100055,1
3002429,2002535,100061,1
3002429,2002535,100063,1
3002430,2001567,100000,0
3002430,2001567,100013,3
3002430,2001567,100014,3
3002430,2001567,100023,1
3002430,2001567,100042,1
3002430,2001567,100051,1
3002430,2001567,100062,1
3002430,2001567,100199,1
3002430,2001567,100335,1
3002430,2001567,100413,0
3002431,2002431,100227,2
3002432,2002428,100166,3
3002432,2002428,100208,2
3002433,2002427,100000,0
3002433,2002427,100366,1
3002434,2002426,100084,2
3002434,2002426,100128,1
3002435,2002433,100136,3
3002435,2002433,100166,3
3002435,2002433,100198,1
3002435,2002433,100220,2
3002435,2002433,100227,2
3002435,2002433,100340,1
3002435,2002433,100366,1
3002436,2002429,100000,0
3002436,2002429,100210,2
3002436,2002429,100227,2
3002437,2002430,100000,0
3002437,2002430,100210,2
3002437,2002430,100220,2
3002438,2001688,100000,0
3002438,2001688,100033,1
3002438,2001688,100038,1
3002438,2001688,100042,1
3002438,2001688,100049,3
3002439,2001748,100000,0
3002439,2001748,100082,2
3002439,2001748,100083,1
3002439,2001748,100084,2
3002439,2001748,100088,2
3002439,2001748,100102,2
3002439,2001748,100130,1
3002439,2001748,100144,1
3002439,2001748,100151,1
3002439,2001748,100178,2
3002439,2001748,100298,2
3002439,2001748,100326,1
3002439,2001748,100335,1
3002439,2001748,100349,1
3002439,2001748,100356,2
3002439,2001748,100372,1
3002439,2001748,100413,0
3002440,2002509,100000,0
3002441,2001982,100000,0
3002442,2002212,100000,0
3002443,2000481,100000,0
3002443,2000481,100023,1
3002443,2000481,100037,1
3002443,2000481,100038,1
3002443,2000481,100043,2
3002443,2000481,100044,1
3002443,2000481,100049,3
3002443,2000481,100051,1
3002443,2000481,100054,3
3002443,2000481,100055,1
3002443,2000481,100060,2
3002443,2000481,100061,1
3002443,2000481,100062,1
3002443,2000481,100063,1
3002443,2000481,100064,1
3002443,2000481,100075,1
3002443,2000481,100408,1
3002444,2001899,100000,0
3002444,2001899,100051,1
3002445,2002358,100000,0
3002446,2000964,100000,0
3002446,2000964,100001,3
3002446,2000964,100005,2
3002446,2000964,100006,2
3002446,2000964,100009,1
3002446,2000964,100013,3
3002446,2000964,100014,3
3002446,2000964,100017,1
3002446,2000964,100021,3
3002446,2000964,100023,1
3002446,2000964,100025,1
3002446,2000964,100026,1
3002446,2000964,100028,3
3002446,2000964,100029,3
3002446,2000964,100030,3
3002446,2000964,100032,1
3002446,2000964,100033,1
3002446,2000964,100036,1
3002446,2000964,100037,1
3002446,2000964,100038,1
3002446,2000964,100041,3
3002446,2000964,100042,1
3002446,2000964,100043,2
3002446,2000964,100044,1
3002446,2000964,100045,1
3002446,2000964,100046,1
3002446,2000964,100048,1
3002446,2000964,100051,1
3002446,2000964,100054,3
3002446,2000964,100055,1
3002446,2000964,100056,1
3002446,2000964,100057,1
3002446,2000964,100059,1
3002446,2000964,100060,2
3002446,2000964,100062,1
3002446,2000964,100064,1
3002446,2000964,100065,1
3002446,2000964,100066,1
3002446,2000964,100070,3
3002446,2000964,100071,3
3002446,2000964,100073,3
3002446,2000964,100075,1
3002446,2000964,100102,2
3002446,2000964,100128,1
3002446,2000964,100139,1
3002446,2000964,100162,1
3002446,2000964,100166,3
3002446,2000964,100168,2
3002446,2000964,100228,2
3002446,2000964,100234,1
3002446,2000964,100243,1
3002446,2000964,100256,2
3002446,2000964,100258,3
3002446,2000964,100260,1
3002446,2000964,100306,1
3002446,2000964,100333,1
3002446,2000964,100335,1
3002446,2000964,100358,1
3002446,2000964,100360,1
3002446,2000964,100366,1
3002446,2000964,100413,0
3002446,2000964,100417,3
3002446,2000964,100421,3
3002447,2000705,100000,0
3002447,2000705,100002,3
3002447,2000705,100013,3
3002447,2000705,100055,1
3002447,2000705,100056,1
3002447,2000705,100102,2
3002447,2000705,100130,1
3002447,2000705,100139,1
3002447,2000705,100143,1
3002447,2000705,100277,1
3002447,2000705,100333,1
3002447,2000705,100341,1
3002447,2000705,100374,1
3002447,2000705,100421,3
3002448,2002386,100084,2
3002448,2002386,100216,3
3002448,2002386,100228,2
3002448,2002386,100260,1
3002448,2002386,100304,2
3002448,2002386,100331,1
3002448,2002386,100350,1
3002448,2002386,100413,0
3002449,2001099,100000,0
3002449,2001099,100001,3
3002449,2001099,100009,1
3002449,2001099,100013,3
3002449,2001099,100014,3
3002449,2001099,100018,1
3002449,2001099,100019,1
3002449,2001099,100021,3
3002449,2001099,100023,1
3002449,2001099,100025,1
3002449,2001099,100028,3
3002449,2001099,100032,1
3002449,2001099,100033,1
3002449,2001099,100036,1
3002449,2001099,100037,1
3002449,2001099,100038,1
3002449,2001099,100042,1
3002449,2001099,100043,2
3002449,2001099,100044,1
3002449,2001099,100047,1
3002449,2001099,100048,1
3002449,2001099,100050,2
3002449,2001099,100051,1
3002449,2001099,100054,3
3002449,2001099,100055,1
3002449,2001099,100056,1
3002449,2001099,100057,1
3002449,2001099,100058,1
3002449,2001099,100059,1
3002449,2001099,100060,2
3002449,2001099,100061,1
3002449,2001099,100062,1
3002449,2001099,100063,1
3002449,2001099,100064,1
3002449,2001099,100065,1
3002449,2001099,100066,1
3002449,2001099,100071,3
3002449,2001099,100075,1
3002449,2001099,100077,1
3002449,2001099,100078,1
3002449,2001099,100083,1
3002449,2001099,100084,2
3002449,2001099,100120,3
3002449,2001099,100128,1
3002449,2001099,100143,1
3002449,2001099,100150,2
3002449,2001099,100179,3
3002449,2001099,100188,1
3002449,2001099,100191,1
3002449,2001099,100194,1
3002449,2001099,100198,1
3002449,2001099,100205,1
3002449,2001099,100244,1
3002449,2001099,100260,1
3002449,2001099,100299,1
3002449,2001099,100306,1
3002449,2001099,100322,1
3002449,2001099,100323,1
3002449,2001099,100325,1
3002449,2001099,100328,1
3002449,2001099,100330,1
3002449,2001099,100332,1
3002449,2001099,100333,1
3002449,2001099,100335,1
3002449,2001099,100336,1
3002449,2001099,100339,1
3002449,2001099,100358,1
3002449,2001099,100359,2
3002449,2001099,100366,1
3002449,2001099,100372,1
3002449,2001099,100374,1
3002449,2001099,100376,1
3002449,2001099,100380,1
3002449,2002898,100007,3
3002449,2002898,100009,1
3002449,2002898,100013,3
3002449,2002898,100017,1
3002449,2002898,100023,1
3002449,2002898,100025,1
3002449,2002898,100031,1
3002449,2002898,100032,1
3002449,2002898,100033,1
3002449,2002898,100036,1
3002449,2002898,100037,1
3002449,2002898,100041,3
3002449,2002898,100044,1
3002449,2002898,100047,1
3002449,2002898,100051,1
3002449,2002898,100055,1
3002449,2002898,100058,1
3002449,2002898,100062,1
3002449,2002898,100063,1
3002449,2002898,100064,1
3002449,2002898,100066,1
3002449,2002898,100075,1
3002449,2002898,100083,1
3002449,2002898,100100,1
3002449,2002898,100205,1
3002449,2002898,100245,1
3002449,2002898,100249,1
3002449,2002898,100260,1
3002449,2002898,100317,1
3002449,2002898,100341,1
3002449,2002898,100376,1
3002449,2002898,100417,3
3002450,2001163,100000,0
3002450,2001163,100009,1
3002450,2001163,100013,3
3002450,2001163,100018,1
3002450,2001163,100023,1
3002450,2001163,100025,1
3002450,2001163,100029,3
3002450,2001163,100033,1
3002450,2001163,100035,1
3002450,2001163,100037,1
3002450,2001163,100038,1
3002450,2001163,100041,3
3002450,2001163,100042,1
3002450,2001163,100043,2
3002450,2001163,100044,1
3002450,2001163,100045,1
3002450,2001163,100046,1
3002450,2001163,100051,1
3002450,2001163,100055,1
3002450,2001163,100056,1
3002450,2001163,100058,1
3002450,2001163,100059,1
3002450,2001163,100060,2
3002450,2001163,100061,1
3002450,2001163,100062,1
3002450,2001163,100063,1
3002450,2001163,100064,1
3002450,2001163,100071,3
3002450,2001163,100075,1
3002450,2001163,100076,1
3002450,2001163,100420,3
3002451,2000375,100000,0
3002451,2000375,100009,1
3002451,2000375,100013,3
3002451,2000375,100014,3
3002451,2000375,100018,1
3002451,2000375,100021,3
3002451,2000375,100028,3
3002451,2000375,100029,3
3002451,2000375,100031,1
3002451,2000375,100032,1
3002451,2000375,100033,1
3002451,2000375,100037,1
3002451,2000375,100038,1
3002451,2000375,100042,1
3002451,2000375,100044,1
3002451,2000375,100045,1
3002451,2000375,100048,1
3002451,2000375,100051,1
3002451,2000375,100054,3
3002451,2000375,100060,2
3002451,2000375,100062,1
3002451,2000375,100063,1
3002451,2000375,100064,1
3002451,2000375,100075,1
3002451,2000375,100077,1
3002451,2000375,100089,2
3002451,2000375,100129,3
3002451,2000375,100139,1
3002451,2000375,100163,3
3002451,2000375,100168,2
3002451,2000375,100198,1
3002451,2000375,100199,1
3002451,2000375,100223,1
3002451,2000375,100226,2
3002451,2000375,100228,2
3002451,2000375,100243,1
3002451,2000375,100252,2
3002451,2000375,100258,3
3002451,2000375,100260,1
3002451,2000375,100271,1
3002451,2000375,100300,1
3002451,2000375,100306,1
3002451,2000375,100321,1
3002451,2000375,100326,1
3002451,2000375,100335,1
3002451,2000375,100350,1
3002451,2000375,100355,2
3002451,2000375,100358,1
3002451,2000375,100366,1
3002451,2000375,100369,2
3002451,2000375,100376,1
3002451,2000375,100380,1
3002451,2000375,100408,1
3002451,2000375,100415,3
3002451,2000375,100416,3
3002451,2000375,100417,3
3002452,2000039,100000,0
3002452,2000039,100023,1
3002452,2000039,100028,3
3002452,2000039,100030,3
3002452,2000039,100031,1
3002452,2000039,100032,1
3002452,2000039,100033,1
3002452,2000039,100036,1
3002452,2000039,100038,1
3002452,2000039,100041,3
3002452,2000039,100042,1
3002452,2000039,100043,2
3002452,2000039,100055,1
3002452,2000039,100058,1
3002452,2000039,100060,2
3002452,2000039,100062,1
3002452,2000039,100064,1
3002452,2000039,100067,1
3002452,2000039,100102,2
3002452,2000039,100130,1
3002452,2000039,100139,1
3002452,2000039,100166,3
3002452,2000039,100168,2
3002452,2000039,100199,1
3002452,2000039,100220,2
3002452,2000039,100234,1
3002452,2000039,100255,1
3002452,2000039,100355,2
3002452,2000039,100356,2
3002452,2000039,100360,1
3002452,2000039,100369,2
3002452,2000039,100370,1
3002452,2000039,100374,1
3002452,2000039,100376,1
3002452,2000039,100413,0
3002453,2001529,100009,1
3002453,2001529,100018,1
3002453,2001529,100021,3
3002453,2001529,100023,1
3002453,2001529,100025,1
3002453,2001529,100028,3
3002453,2001529,100029,3
3002453,2001529,100030,3
3002453,2001529,100032,1
3002453,2001529,100033,1
3002453,2001529,100036,1
3002453,2001529,100042,1
3002453,2001529,100043,2
3002453,2001529,100044,1
3002453,2001529,100045,1
3002453,2001529,100046,1
3002453,2001529,100049,3
3002453,2001529,100054,3
3002453,2001529,100055,1
3002453,2001529,100056,1
3002453,2001529,100060,2
3002453,2001529,100062,1
3002453,2001529,100063,1
3002453,2001529,100064,1
3002453,2001529,100066,1
3002453,2001529,100071,3
3002453,2001529,100075,1
3002453,2001529,100082,2
3002453,2001529,100084,2
3002453,2001529,100094,3
3002453,2001529,100102,2
3002453,2001529,100104,3
3002453,2001529,100108,3
3002453,2001529,100129,3
3002453,2001529,100139,1
3002453,2001529,100143,1
3002453,2001529,100156,3
3002453,2001529,100168,2
3002453,2001529,100179,3
3002453,2001529,100199,1
3002453,2001529,100229,2
3002453,2001529,100258,3
3002453,2001529,100260,1
3002453,2001529,100281,1
3002453,2001529,100307,3
3002453,2001529,100331,1
3002453,2001529,100333,1
3002453,2001529,100335,1
3002453,2001529,100349,1
3002453,2001529,100355,2
3002453,2001529,100356,2
3002453,2001529,100403,3
3002453,2001529,100404,2
3002453,2001529,100410,0
3002453,2001529,100413,0
3002453,2001529,100415,3
3002453,2001529,100416,3
3002453,2001529,100417,3
3002453,2001529,100420,3
3002454,2001752,100000,0
3002454,2001752,100023,1
3002454,2001752,100031,1
3002454,2001752,100032,1
3002454,2001752,100033,1
3002454,2001752,100036,1
3002454,2001752,100037,1
3002454,2001752,100041,3
3002454,2001752,100042,1
3002454,2001752,100043,2
3002454,2001752,100044,1
3002454,2001752,100045,1
3002454,2001752,100048,1
3002454,2001752,100059,1
3002454,2001752,100060,2
3002454,2001752,100062,1
3002454,2001752,100063,1
3002454,2001752,100064,1
3002454,2001752,100084,2
3002454,2001752,100143,1
3002454,2001752,100207,1
3002454,2001752,100234,1
3002454,2001752,100243,1
3002454,2001752,100260,1
3002454,2001752,100335,1
3002454,2001752,100347,1
3002454,2001752,100366,1
3002454,2001752,100416,3
3002454,2001752,100417,3
3002454,2001752,100420,3
3002454,2001752,100421,3
3002455,2001968,100000,0
3002455,2001968,100018,1
3002455,2001968,100036,1
3002455,2001968,100041,3
3002455,2001968,100064,1
3002455,2001968,100084,2
3002455,2001968,100341,1
3002455,2001968,100417,3
3002456,2000250,100009,1
3002456,2000250,100013,3
3002456,2000250,100014,3
3002456,2000250,100017,1
3002456,2000250,100018,1
3002456,2000250,100019,1
3002456,2000250,100021,3
3002456,2000250,100023,1
3002456,2000250,100025,1
3002456,2000250,100033,1
3002456,2000250,100036,1
3002456,2000250,100037,1
3002456,2000250,100038,1
3002456,2000250,100042,1
3002456,2000250,100043,2
3002456,2000250,100044,1
3002456,2000250,100051,1
3002456,2000250,100054,3
3002456,2000250,100055,1
3002456,2000250,100056,1
3002456,2000250,100060,2
3002456,2000250,100062,1
3002456,2000250,100064,1
3002456,2000250,100065,1
3002456,2000250,100067,1
3002456,2000250,100075,1
3002456,2000250,100082,2
3002456,2000250,100092,3
3002456,2000250,100095,2
3002456,2000250,100102,2
3002456,2000250,100103,1
3002456,2000250,100108,3
3002456,2000250,100130,1
3002456,2000250,100139,1
3002456,2000250,100162,1
3002456,2000250,100167,3
3002456,2000250,100168,2
3002456,2000250,100185,1
3002456,2000250,100199,1
3002456,2000250,100208,2
3002456,2000250,100220,2
3002456,2000250,100227,2
3002456,2000250,100228,2
3002456,2000250,100239,3
3002456,2000250,100243,1
3002456,2000250,100260,1
3002456,2000250,100298,2
3002456,2000250,100300,1
3002456,2000250,100304,2
3002456,2000250,100306,1
3002456,2000250,100312,1
3002456,2000250,100333,1
3002456,2000250,100335,1
3002456,2000250,100341,1
3002456,2000250,100355,2
3002456,2000250,100360,1
3002456,2000250,100366,1
3002456,2000250,100369,2
3002456,2000250,100372,1
3002456,2000250,100416,3
3002456,2000250,100417,3
3002457,2002057,100000,0
3002457,2002057,100102,2
3002457,2002057,100139,1
3002457,2002057,100143,1
3002457,2002057,100205,1
3002457,2002057,100260,1
3002457,2002057,100274,1
3002457,2002057,100277,1
3002457,2002057,100281,1
3002457,2002057,100374,1
3002458,2002717,100000,0
3002458,2002717,100004,3
3002458,2002717,100009,1
3002458,2002717,100012,3
3002458,2002717,100032,1
3002458,2002717,100033,1
3002458,2002717,100036,1
3002458,2002717,100040,1
3002458,2002717,100041,3
3002458,2002717,100042,1
3002458,2002717,100055,1
3002458,2002717,100063,1
3002458,2002717,100064,1
3002458,2002717,100234,1
3002458,2002717,100255,1
3002458,2002717,100260,1
3002458,2002717,100366,1
3002459,2001662,100000,0
3002460,2001787,100023,1
3002460,2001787,100025,1
3002460,2001787,100032,1
3002460,2001787,100038,1
3002460,2001787,100044,1
3002460,2001787,100047,1
3002460,2001787,100055,1
3002460,2001787,100062,1
3002460,2001787,100139,1
3002460,2001787,100143,1
3002460,2001787,100146,1
3002460,2001787,100205,1
3002460,2001787,100234,1
3002460,2001787,100255,1
3002460,2001787,100260,1
3002460,2001787,100277,1
3002460,2001787,100304,2
3002460,2001787,100335,1
3002460,2001787,100355,2
3002460,2001787,100356,2
3002460,2001787,100358,1
3002460,2001787,100369,2
3002460,2001787,100372,1
3002460,2001787,100382,2
3002460,2001787,100384,3
3002460,2001787,100398,3
3002460,2001787,100413,0
3002461,2000233,100000,0
3002461,2000233,100009,1
3002461,2000233,100023,1
3002461,2000233,100033,1
3002461,2000233,100043,2
3002461,2000233,100054,3
3002461,2000233,100064,1
3002461,2000233,100198,1
3002461,2000233,100417,3
3002462,2000078,100000,0
3002462,2000078,100009,1
3002462,2000078,100023,1
3002462,2000078,100025,1
3002462,2000078,100033,1
3002462,2000078,100037,1
3002462,2000078,100042,1
3002462,2000078,100043,2
3002462,2000078,100044,1
3002462,2000078,100055,1
3002462,2000078,100056,1
3002462,2000078,100061,1
3002462,2000078,100062,1
3002462,2000078,100063,1
3002462,2000078,100064,1
3002462,2000078,100075,1
3002462,2000078,100076,1
3002463,2002833,100000,0
3002463,2002833,100009,1
3002463,2002833,100012,3
3002463,2002833,100013,3
3002463,2002833,100014,3
3002463,2002833,100023,1
3002463,2002833,100025,1
3002463,2002833,100031,1
3002463,2002833,100032,1
3002463,2002833,100033,1
3002463,2002833,100036,1
3002463,2002833,100041,3
3002463,2002833,100042,1
3002463,2002833,100043,2
3002463,2002833,100044,1
3002463,2002833,100045,1
3002463,2002833,100047,1
3002463,2002833,100051,1
3002463,2002833,100052,2
3002463,2002833,100053,3
3002463,2002833,100055,1
3002463,2002833,100056,1
3002463,2002833,100057,1
3002463,2002833,100058,1
3002463,2002833,100059,1
3002463,2002833,100060,2
3002463,2002833,100062,1
3002463,2002833,100064,1
3002463,2002833,100073,3
3002463,2002833,100075,1
3002463,2002833,100130,1
3002463,2002833,100137,1
3002463,2002833,100139,1
3002463,2002833,100198,1
3002463,2002833,100199,1
3002463,2002833,100208,2
3002463,2002833,100227,2
3002463,2002833,100234,1
3002463,2002833,100237,2
3002463,2002833,100243,1
3002463,2002833,100276,1
3002463,2002833,100306,1
3002463,2002833,100333,1
3002463,2002833,100335,1
3002463,2002833,100341,1
3002463,2002833,100356,2
3002463,2002833,100366,1
3002463,2002833,100369,2
3002463,2002833,100372,1
3002463,2002833,100413,0
3002463,2002833,100416,3
3002464,2000411,100000,0
3002464,2000411,100012,3
3002464,2000411,100014,3
3002464,2000411,100016,3
3002464,2000411,100017,1
3002464,2000411,100021,3
3002464,2000411,100023,1
3002464,2000411,100025,1
3002464,2000411,100028,3
3002464,2000411,100033,1
3002464,2000411,100041,3
3002464,2000411,100044,1
3002464,2000411,100055,1
3002464,2000411,100062,1
3002464,2000411,100064,1
3002464,2000411,100071,3
3002464,2000411,100075,1
3002464,2000411,100081,2
3002464,2000411,100084,2
3002464,2000411,100102,2
3002464,2000411,100105,2
3002464,2000411,100128,1
3002464,2000411,100129,3
3002464,2000411,100151,1
3002464,2000411,100155,2
3002464,2000411,100162,1
3002464,2000411,100166,3
3002464,2000411,100167,3
3002464,2000411,100168,2
3002464,2000411,100175,1
3002464,2000411,100188,1
3002464,2000411,100201,2
3002464,2000411,100205,1
3002464,2000411,100220,2
3002464,2000411,100228,2
3002464,2000411,100237,2
3002464,2000411,100256,2
3002464,2000411,100260,1
3002464,2000411,100315,1
3002464,2000411,100321,1
3002464,2000411,100336,1
3002464,2000411,100341,1
3002464,2000411,100350,1
3002464,2000411,100374,1
3002464,2000411,100375,1
3002464,2000411,100404,2
3002464,2000411,100413,0
3002464,2000411,100417,3
3002464,2000411,100421,3
3002465,2001960,100033,1
3002465,2001960,100038,1
3002465,2001960,100084,2
3002465,2001960,100128,1
3002465,2001960,100129,3
3002465,2001960,100137,1
3002465,2001960,100139,1
3002465,2001960,100143,1
3002465,2001960,100144,1
3002465,2001960,100155,2
3002465,2001960,100166,3
3002465,2001960,100168,2
3002465,2001960,100169,3
3002465,2001960,100185,1
3002465,2001960,100198,1
3002465,2001960,100205,1
3002465,2001960,100228,2
3002465,2001960,100243,1
3002465,2001960,100256,2
3002465,2001960,100260,1
3002465,2001960,100300,1
3002465,2001960,100304,2
3002465,2001960,100306,1
3002465,2001960,100325,1
3002465,2001960,100333,1
3002465,2001960,100341,1
3002465,2001960,100343,1
3002465,2001960,100355,2
3002465,2001960,100356,2
3002465,2001960,100369,2
3002465,2001960,100372,1
3002465,2001960,100403,3
3002465,2001960,100404,2
3002465,2001960,100413,0
3002465,2001960,100421,3
3002466,2001355,100000,0
3002466,2001355,100032,1
3002466,2001355,100038,1
3002466,2001355,100044,1
3002466,2001355,100051,1
3002466,2001355,100075,1
3002466,2001355,100100,1
3002466,2001355,100130,1
3002466,2001355,100188,1
3002466,2001355,100198,1
3002466,2001355,100243,1
3002466,2001355,100277,1
3002466,2001355,100306,1
3002466,2001355,100335,1
3002466,2001355,100356,2
3002466,2001355,100372,1
3002466,2001355,100406,1
3002466,2001355,100413,0
3002466,2001355,100420,3
3002467,2001792,100000,0
3002467,2001792,100023,1
3002467,2001792,100032,1
3002467,2001792,100051,1
3002467,2001792,100055,1
3002467,2001792,100062,1
3002467,2001792,100144,1
3002467,2001792,100369,2
3002467,2001792,100413,0
3002468,2000276,100000,0
3002468,2000276,100009,1
3002468,2000276,100013,3
3002468,2000276,100014,3
3002468,2000276,100032,1
3002468,2000276,100033,1
3002468,2000276,100037,1
3002468,2000276,100051,1
3002468,2000276,100053,3
3002468,2000276,100055,1
3002468,2000276,100064,1
3002468,2000276,100066,1
3002468,2000276,100335,1
3002468,2000276,100366,1
3002468,2000276,100374,1
3002468,2000276,100417,3
3002469,2000030,100000,0
3002469,2000030,100013,3
3002469,2000030,100014,3
3002469,2000030,100017,1
3002469,2000030,100021,3
3002469,2000030,100022,1
3002469,2000030,100031,1
3002469,2000030,100032,1
3002469,2000030,100035,1
3002469,2000030,100042,1
3002469,2000030,100044,1
3002469,2000030,100049,3
3002469,2000030,100051,1
3002469,2000030,100053,3
3002469,2000030,100054,3
3002469,2000030,100062,1
3002469,2000030,100064,1
3002469,2000030,100075,1
3002469,2000030,100083,1
3002469,2000030,100235,2
3002469,2000030,100293,1
3002469,2000030,100312,1
3002469,2000030,100340,1
3002469,2000030,100341,1
3002469,2000030,100350,1
3002469,2000030,100358,1
3002469,2000030,100416,3
3002469,2000030,100417,3
3002470,2001431,100000,0
3002470,2001431,100032,1
3002470,2001431,100044,1
3002470,2001431,100062,1
3002470,2001431,100084,2
3002470,2001431,100210,2
3002470,2001431,100228,2
3002470,2001431,100235,2
3002470,2001431,100255,1
3002470,2001431,100288,2
3002470,2001431,100304,2
3002470,2001431,100335,1
3002470,2001431,100365,2
3002471,2000389,100000,0
3002471,2000389,100033,1
3002471,2000389,100044,1
3002471,2000389,100062,1
3002471,2000389,100064,1
3002471,2000389,100413,0
3002472,2000351,100000,0
3002472,2000351,100009,1
3002472,2000351,100013,3
3002472,2000351,100014,3
3002472,2000351,100017,1
3002472,2000351,100021,3
3002472,2000351,100023,1
3002472,2000351,100037,1
3002472,2000351,100043,2
3002472,2000351,100051,1
3002472,2000351,100060,2
3002472,2000351,100062,1
3002472,2000351,100064,1
3002472,2000351,100067,1
3002472,2000351,100132,1
3002472,2000351,100205,1
3002472,2000351,100234,1
3002472,2000351,100335,1
3002472,2000351,100366,1
3002472,2000351,100417,3
3002473,2000373,100000,0
3002473,2000373,100009,1
3002473,2000373,100013,3
3002473,2000373,100014,3
3002473,2000373,100023,1
3002473,2000373,100028,3
3002473,2000373,100032,1
3002473,2000373,100036,1
3002473,2000373,100041,3
3002473,2000373,100043,2
3002473,2000373,100045,1
3002473,2000373,100051,1
3002473,2000373,100055,1
3002473,2000373,100057,1
3002473,2000373,100059,1
3002473,2000373,100060,2
3002473,2000373,100062,1
3002473,2000373,100064,1
3002473,2000373,100075,1
3002473,2000373,100102,2
3002473,2000373,100130,1
3002473,2000373,100260,1
3002473,2000373,100273,1
3002473,2000373,100280,1
3002473,2000373,100335,1
3002473,2000373,100417,3
3002474,2001494,100000,0
3002474,2001494,100007,3
3002474,2001494,100014,3
3002474,2001494,100033,1
3002474,2001494,100042,1
3002474,2001494,100044,1
3002474,2001494,100051,1
3002474,2001494,100055,1
3002474,2001494,100062,1
3002474,2001494,100064,1
3002474,2001494,100075,1
3002474,2001494,100077,1
3002474,2001494,100135,1
3002474,2001494,100260,1
3002474,2001494,100271,1
3002475,2001495,100000,0
3002475,2001495,100366,1
3002475,2001495,100413,0
3002476,2002369,100000,0
3002476,2002369,100166,3
3002476,2002369,100239,3
3002476,2002369,100366,1
3002477,2002873,100000,0
3002477,2002873,100009,1
3002477,2002873,100011,3
3002477,2002873,100012,3
3002477,2002873,100013,3
3002477,2002873,100014,3
3002477,2002873,100017,1
3002477,2002873,100023,1
3002477,2002873,100028,3
3002477,2002873,100032,1
3002477,2002873,100033,1
3002477,2002873,100036,1
3002477,2002873,100037,1
3002477,2002873,100038,1
3002477,2002873,100040,1
3002477,2002873,100041,3
3002477,2002873,100043,2
3002477,2002873,100044,1
3002477,2002873,100045,1
3002477,2002873,100046,1
3002477,2002873,100051,1
3002477,2002873,100054,3
3002477,2002873,100055,1
3002477,2002873,100060,2
3002477,2002873,100062,1
3002477,2002873,100064,1
3002477,2002873,100071,3
3002477,2002873,100075,1
3002477,2002873,100102,2
